kde_low_prob_ratio,kde_prob_mean,kde_prob_day_mean,dist_to_centroid_mean,step_max,mean_speed,turning_angle_mean,hour,is_outside
0,56389,20485,62095,61849,46303,11008,53620,0
0,12424,5489,31683,46900,17893,0,41705,0
0,0,2163,53927,7063,35242,7026,29789,0
0,0,0,4476,58833,16502,15066,17873,0
0,0,0,31199,22123,3024,4922,5957,0
0,0,0,34978,57286,37443,35112,0,0
0,0,0,8753,50031,36954,0,0,0
0,0,0,63943,16304,55081,32210,0,0
0,0,0,40893,27983,23393,0,0,0
0,0,0,58903,35557,33502,26874,0,0
0,0,0,39876,50730,41055,40107,0,0
0,0,40440,56352,8312,41126,0,0,0
0,0,0,32294,4267,46214,20446,53620,0
0,0,0,51426,12359,53348,13065,41705,0
0,0,0,4445,40076,4105,0,29789,0
0,0,0,11402,23217,29327,4036,17873,0
0,0,0,48362,8665,14690,0,5957,0
0,0,0,59640,51862,51425,16499,0,0
0,0,0,64751,55546,2731,0,0,0
0,0,0,64173,18316,57670,0,0,0
0,0,0,56838,46563,22739,29269,0,0
0,21323,36004,19385,27838,12422,18874,0,0
0,26500,54086,26475,40068,25903,18601,0,0
0,31467,26952,3319,58342,29608,19732,0,0
0,0,48922,23372,16738,6631,0,53620,0
0,0,0,38415,26410,65495,7005,41705,0
0,0,0,1627,22107,62244,16567,29789,0
0,0,0,57598,44394,15881,56973,17873,0
0,0,0,38021,63989,43431,0,5957,0
0,0,0,11772,50130,45538,0,0,0
0,0,0,20296,46609,5504,0,0,0
0,0,0,21031,38628,32094,0,0,0
0,0,0,21669,26292,9324,60709,0,0
0,53960,23318,11489,60396,46087,52395,0,0
0,0,15988,43368,65414,38149,59056,0,0
0,0,0,48267,2005,23245,36880,53620,0
0,0,7648,36295,31008,13505,0,41705,0
0,0,0,39527,31630,12424,0,29789,0
0,0,0,662,56488,59364,5072,17873,0
0,0,0,64780,45294,22027,0,5957,0
0,0,0,59574,60008,17150,22418,0,0
0,0,0,10707,34239,29176,53037,0,0
0,0,0,39483,19454,8233,0,0,0
0,0,0,20035,41916,56888,10366,0,0
0,27316,46016,55430,43032,5390,19211,0,0
0,51150,59908,14785,31912,26202,58489,0,1
0,31994,9789,57537,30961,17021,0,0,1
0,42363,8247,33352,7417,28214,0,53620,1
0,50126,6892,32837,12923,33710,13757,41705,1
0,48424,17858,31440,11701,10818,0,29789,0
0,20942,39452,30764,9980,3254,52608,17873,0
0,22573,35470,9908,63543,38016,0,5957,0
0,19825,2063,25568,23020,14467,0,0,0
0,60931,12092,1110,4507,58129,0,0,0
0,26282,3004,5533,13904,693,13255,0,0
0,51373,9390,62666,29086,48639,0,0,0
0,65385,46975,30167,62241,23220,43529,0,0
0,48339,17452,898,18754,33340,64607,53620,0
0,0,45331,18103,20563,12171,8713,29789,0
0,6142,19709,18577,45251,59266,37699,17873,0
0,26499,61492,3889,27719,37494,16118,5957,0
0,63242,27362,1242,30656,744,13813,0,0
0,28876,55901,56485,39442,14391,47046,0,0
0,28442,5858,60434,60989,11744,30314,0,0
0,907,54026,39529,13676,19160,27057,0,1
0,38685,15659,13814,5847,7055,14828,0,0
0,7038,11638,667,60000,31402,56404,0,0
0,39078,51090,28760,23228,62231,61113,0,0
0,15051,6574,25018,27149,14924,20158,53620,0
0,4828,49365,16447,7455,2560,0,41705,0
0,10043,32121,15392,8865,30084,10590,29789,0
0,27859,2305,31528,7249,25605,8519,17873,0
0,37047,29037,31602,59160,41785,55428,5957,0
0,20475,33136,59507,59258,20697,0,0,0
0,59241,47700,48166,15877,46599,16797,0,0
0,14107,45300,43603,9397,11687,0,0,0
0,55715,9955,40629,40435,39580,24353,0,0
0,53593,9956,37194,30754,62163,57640,0,1
0,22389,34853,11623,6670,30031,0,0,1
0,15147,63733,35966,13892,42424,0,0,0
0,0,0,7301,36431,47071,654,53620,0
0,0,0,17739,57611,39744,16363,41705,0
0,0,0,5996,62888,39231,61811,29789,0
0,0,0,56071,54867,65491,0,17873,0
0,0,0,13417,61993,22246,42601,0,0
0,0,0,18343,54051,16161,9505,0,0
0,0,0,22735,11077,37714,43027,0,0
0,0,0,50036,64960,12456,0,0,0
0,14504,34194,42260,4283,50933,23041,0,0
0,43364,60405,48013,31614,43764,0,0,0
0,0,28795,24642,14793,32330,18471,0,0
0,0,0,23474,53768,20414,15001,53620,0
0,0,0,18490,51634,6082,32807,41705,0
0,0,0,26434,32875,32642,12740,29789,0
0,0,0,58350,7163,26625,0,17873,0
0,0,0,24929,26738,26963,0,5957,0
0,0,0,37409,28343,16212,60035,0,0
0,0,0,64584,25538,49163,0,0,0
0,0,0,20621,64505,55487,0,0,0
0,0,0,53754,50136,56119,29953,0,0
0,0,51598,61924,60065,59671,23215,0,0
0,3382,6973,4082,7069,3195,17643,0,0
0,0,0,30907,35534,48020,0,0,0
0,0,0,24957,51364,13530,0,53620,0
0,0,0,19119,4194,64474,42666,41705,0
0,0,0,45029,41380,29823,0,29789,0
0,0,0,33561,42212,59087,0,17873,0
0,0,0,55735,51023,517,0,5957,0
0,0,0,64531,42368,441,61814,0,0
0,0,0,15349,8551,51752,0,0,0
0,0,0,21332,5821,15782,25618,0,0
0,0,0,22708,11079,8286,0,0,0
0,0,0,58109,32683,15540,0,0,0
0,0,0,1338,352,39150,0,0,0
0,0,0,58213,31195,1883,43685,53620,0
0,0,0,5021,1074,40327,0,41705,0
0,0,0,40327,21072,58390,0,29789,0
0,0,0,19397,5151,3708,0,5957,0
0,0,0,27214,9818,63088,54827,0,0
0,0,0,57674,24137,28212,36369,0,0
0,0,0,44624,44330,37398,10318,0,0
0,0,0,53191,29788,21471,6450,0,0
0,0,0,33986,16993,32088,0,0,0
0,0,60197,55008,44221,22257,0,0,0
0,0,43817,59541,59310,1873,0,53620,0
0,0,0,23390,36071,53829,60221,41705,0
0,0,0,63511,61746,16635,0,29789,0
0,0,0,61300,35536,65359,0,5957,0
0,0,0,901,49166,21330,0,0,0
0,0,0,24321,49039,55547,0,0,0
0,0,0,44805,47827,37787,0,0,0
0,0,0,43482,29842,15845,24780,0,0
0,0,38937,16955,60683,56489,0,0,0
0,0,6922,43688,13332,5914,0,0,0
0,0,29929,48663,3122,13331,0,0,0
0,0,63443,31207,35035,15650,0,53620,0
0,0,0,53206,14548,17341,8136,41705,0
0,0,0,17936,34166,49965,0,29789,0
0,0,0,3779,56590,34868,33813,17873,0
0,0,0,14893,849,19266,52832,5957,0
0,0,28172,7200,11857,63214,33065,0,0
0,0,61174,37670,54333,2278,0,0,0
0,0,60885,35953,32860,24153,54985,0,0
0,0,3056,9797,62062,15360,0,0,0
0,36699,32236,30465,5934,3149,9431,0,0
0,10799,33977,60924,39988,13178,15034,0,0
0,41724,8794,28208,12360,2888,29473,0,0
0,2398,37013,18459,49223,33769,17567,53620,0
0,0,0,52166,60857,9082,0,41705,0
0,0,0,7521,65061,29474,6965,29789,0
0,0,0,35958,60079,21359,23227,17873,0
0,0,0,57986,47597,45427,28586,5957,0
0,0,0,26002,1713,18155,0,0,0
0,0,0,25741,5141,25133,0,0,0
0,0,0,24387,59081,33804,36165,0,0
0,0,0,54992,49547,6376,28446,0,0
0,53905,26855,50765,41781,29247,34388,0,0
0,54473,13996,56454,6082,54063,59451,0,1
0,46428,56671,47617,34231,62105,0,0,1
0,23145,22984,7477,11888,7439,9855,53620,0
0,42205,18818,42873,29779,60318,19868,41705,0
0,0,43528,14198,29311,48662,16979,29789,0
0,0,0,25657,20359,2089,32357,17873,0
0,0,0,8735,16190,60065,24820,5957,0
0,0,0,436,37443,18598,0,0,0
0,0,0,19294,9620,45533,45409,0,0
0,0,0,793,53962,35148,20914,0,0
0,0,0,37093,60311,22458,0,0,0
0,26700,15702,53052,17179,17338,0,0,0
0,52849,39244,25663,40491,33662,1514,0,0
0,0,2657,52471,44992,39115,30955,0,0
0,0,0,17653,25538,62885,51579,53620,0
0,0,0,12152,12809,903,0,29789,0
0,0,0,12895,58732,24123,5010,17873,0
0,0,0,33769,18216,14832,0,5957,0
0,0,0,42456,58469,18458,0,0,0
0,0,0,50553,46960,50267,59357,0,0
0,0,0,52196,61265,29921,0,0,0
0,0,0,12547,49108,15132,0,0,0
0,18961,10794,39854,58966,44434,0,0,0
0,0,0,7226,6014,62748,10136,0,0
0,0,0,46107,52762,19856,0,0,0
0,33430,41813,15343,9252,2145,25257,53620,0
0,0,0,43989,13211,43706,0,41705,0
0,0,0,30690,44683,0,22377,29789,0
0,0,0,2748,30870,52673,0,17873,0
0,0,0,15325,21224,65194,0,5957,0
0,0,0,6053,39339,18627,0,0,0
0,0,0,30703,53371,32678,61486,0,0
0,0,0,55891,13107,14244,0,0,0
0,0,0,30374,4363,14283,21979,0,0
0,0,58303,41640,45225,44449,7551,0,0
0,14073,25099,37791,59082,48820,15772,0,0
0,42396,53865,8960,28111,28064,36317,0,0
0,56210,36316,9040,28870,20567,34105,53620,1
0,16492,6838,52337,61577,30478,0,41705,0
0,44469,1957,1259,53693,67,47286,29789,0
0,50040,51743,64251,31197,45452,17764,17873,0
0,64346,7046,32700,61490,50702,0,0,0
0,36967,5183,4014,5248,25028,26151,0,0
0,61811,22382,14027,56275,46633,27739,0,0
0,53436,45597,5193,44948,17376,0,0,1
0,8132,45165,12495,12756,60912,57388,0,0
0,45597,46047,41523,35354,23195,10970,0,0
0,37590,56156,61213,48437,12822,60326,53620,0
0,21801,20714,32134,9454,49113,50116,41705,0
0,1753,3080,6,46948,14812,11949,0,0
0,49661,40930,43582,41647,59724,0,0,0
0,15787,64144,17554,14177,52580,0,0,0
0,18522,37868,59264,57509,47578,0,0,0
0,27133,38980,21476,45760,35920,59030,0,0
0,27208,53299,27307,25423,41214,9812,0,1
0,16601,62573,61755,45417,57260,0,0,0
0,10492,44438,61530,3200,62351,53640,53620,0
0,2795,7588,17919,36207,4025,0,41705,0
0,0,0,25458,20851,60641,61499,29789,0
0,0,0,20855,28519,41145,0,17873,0
0,0,0,60267,29536,34636,50170,5957,0
0,0,0,1737,1308,62613,0,0,0
0,0,0,28283,62274,41904,55869,0,0
0,0,0,45346,53209,11749,0,0,0
0,0,0,7765,46673,56259,20715,0,0
0,0,0,9405,7257,62736,39815,0,0
0,0,0,55496,19865,13209,20049,0,0
0,0,11993,30295,2067,15230,9883,53620,0
0,0,24745,30189,21717,58625,14753,41705,0
0,0,27736,30293,27876,37918,0,29789,0
0,0,11431,6179,44606,40230,4780,17873,0
0,0,51168,16574,29016,22687,29801,5957,0
0,0,24522,7719,37101,39850,0,0,0
0,0,20592,59507,45541,16246,0,0,0
0,0,29754,15554,61959,46000,16773,0,0
0,2584,61147,24525,48702,11179,63194,0,0
0,8584,52862,13765,51473,34786,27639,0,0
0,0,58589,52965,57815,64115,43245,0,0
0,0,0,52649,11089,8901,20042,0,0
0,0,0,25007,45656,40695,0,53620,0
0,0,0,17569,32019,41327,0,41705,0
0,0,0,13211,32325,53322,61871,29789,0
0,0,0,19762,56179,34004,0,17873,0
0,0,0,24578,54831,26511,0,5957,0
0,0,0,43353,20924,31177,0,0,0
0,0,0,29033,27914,41823,0,0,0
0,0,0,19331,15336,14802,0,0,0
0,0,0,47953,945,33689,62686,0,0
0,0,0,43321,41671,58987,43384,0,0
0,0,3920,43904,55358,10851,53032,0,0
0,0,0,27694,36317,59140,0,0,0
0,0,0,23621,13369,2404,44800,53620,0
0,0,0,54362,4219,51255,25898,41705,0
0,0,0,40941,53260,42839,2516,29789,0
0,0,0,29896,42950,52202,4561,17873,0
0,0,0,11336,17418,38059,0,5957,0
0,0,0,59197,13575,44766,0,0,0
0,0,0,6918,4746,50182,61197,0,0
0,0,0,33363,17610,38178,0,0,0
0,0,0,991,19162,27999,0,0,0
0,0,0,28721,29470,44517,38888,0,0
0,0,0,4558,31688,55521,26889,0,0
0,0,0,60293,27270,61060,0,0,0
0,0,0,63466,3757,56705,45689,53620,0
0,0,45284,25382,53127,19483,47858,41705,0
0,23223,47836,44692,44100,53082,54566,17873,0
0,48008,7926,52665,61323,18106,19670,5957,0
0,62621,57857,4571,56900,5592,0,0,0
0,2119,10791,17289,2808,13671,0,0,0
0,18393,14004,65011,3049,287,33662,0,0
0,45622,57906,54185,11443,44598,18779,0,0
0,55958,60825,24045,4762,22079,32161,0,0
0,35472,12751,21015,31060,19213,0,0,0
0,0,0,62793,2019,0,9055,0,0
0,0,0,10859,37509,47775,9144,53620,0
0,0,0,3640,53469,11378,0,41705,0
0,0,0,33866,16131,50480,50275,29789,0
0,0,0,56506,37234,40282,17579,17873,0
0,0,0,31071,27852,17425,0,5957,0
0,0,0,53485,40087,46744,0,0,0
0,0,0,20127,38294,43788,62150,0,0
0,0,0,40488,25848,55940,50341,0,0
0,0,0,49393,32254,25044,0,0,0
0,40570,56649,39832,1167,25050,38973,0,0
0,0,51766,44491,41639,3828,0,0,0
0,0,0,53472,47898,61665,34065,0,0
0,0,0,27648,51114,49748,0,53620,0
0,0,0,40064,23545,27249,0,41705,0
0,0,0,6813,39432,1697,3861,17873,0
0,0,0,62445,29770,35084,36172,5957,0
0,0,0,55669,19570,27579,0,0,0
0,0,0,51390,13308,19414,33100,0,0
0,0,16539,45557,32144,60016,40293,0,0
0,4987,137,6700,33881,47498,4896,0,0
0,25458,47288,27721,60276,15530,40046,0,0
0,28835,22829,22124,8899,2337,0,0,0
0,38227,48959,41436,47593,26105,41570,53620,0
0,0,27784,43583,1346,42282,0,41705,0
0,0,0,60939,21593,16000,35208,29789,0
0,0,0,35084,44331,58997,0,17873,0
0,0,0,60545,63531,54430,0,5957,0
0,0,0,16753,52459,31725,0,0,0
0,0,0,53194,33905,54719,0,0,0
0,0,0,5962,47491,35245,0,0,0
0,0,0,61933,20304,29834,25241,0,0
0,0,16382,62558,3774,17976,46729,0,0
0,0,0,6722,19673,49423,0,0,0
0,0,0,46546,60757,61565,22639,0,0
0,0,0,21927,9345,5964,36849,53620,0
0,0,0,51924,10623,37888,46826,41705,0
0,0,0,16685,4235,56096,27066,17873,0
0,0,0,62097,615,51201,0,5957,0
0,0,0,59162,39781,64521,0,0,0
0,0,0,37371,57768,10819,49459,0,0
0,0,0,59470,26503,17463,0,0,0
0,0,0,23922,43886,52001,41957,0,0
0,12183,7365,30398,12123,39604,44192,0,0
0,33249,56181,14153,9310,50317,3569,0,0
0,13668,36125,42846,19105,46403,4541,0,0
0,0,0,13117,18339,56797,63098,53620,0
0,0,0,40930,26319,54615,24323,41705,0
0,0,0,45210,20141,23676,37175,29789,0
0,0,0,1618,29534,31490,51420,17873,0
0,0,0,8402,57805,50613,0,5957,0
0,0,0,58588,31789,49299,32582,0,0
0,0,0,25390,37365,25186,4952,0,0
0,0,0,63267,46443,60212,32926,0,0
0,0,0,22689,58981,33196,0,0,0
0,0,45581,30499,15045,41590,45489,0,0
0,0,0,51204,60328,8105,47944,0,0
0,0,0,17899,17172,34705,40324,0,0
0,0,0,61340,22189,18847,60196,53620,0
0,0,0,17332,38412,54293,13867,41705,0
0,0,0,38182,27833,57279,0,29789,0
0,0,0,34693,44081,58382,13327,17873,0
0,0,0,65335,29264,3296,0,5957,0
0,0,0,36662,1085,17363,0,0,0
0,0,0,57598,64251,45702,35719,0,0
0,0,0,34951,4881,46504,0,0,0
0,0,0,12358,33196,34866,15940,0,0
0,0,0,34517,23019,52356,13569,0,0
0,0,0,11111,9632,65524,0,0,0
0,45222,51200,45712,55833,55233,48396,0,0
0,0,20211,59196,36910,7426,13943,53620,0
0,0,0,60003,56425,38509,51366,41705,0
0,0,0,16466,54465,54625,51365,29789,0
0,0,0,61693,51262,36069,20709,17873,0
0,0,0,33180,64033,2987,0,5957,0
0,0,0,38586,11983,32326,26377,0,0
0,0,0,3187,33960,52374,6413,0,0
0,0,0,1114,47453,10237,0,0,0
0,0,0,23731,8456,25749,0,0,0
0,52655,24216,37718,56147,11796,4895,0,0
0,2080,28401,13259,16230,8200,0,0,0
0,0,26066,63383,8662,28891,10064,0,0
0,0,0,27315,14908,6072,8210,53620,0
0,0,0,9394,63493,38989,0,41705,0
0,0,0,29496,50348,38875,0,17873,0
0,0,0,8548,7808,53820,0,0,0
0,0,0,27939,49083,33503,60564,0,0
0,0,0,42086,47412,44422,0,0,0
0,0,0,9229,2044,35940,0,0,0
0,0,0,55527,40841,7663,20393,0,0
0,0,0,21489,6296,30900,0,0,0
0,0,0,25141,58647,40025,64368,0,0
0,0,0,304,7142,35360,0,53620,0
0,0,0,43148,28098,45145,0,41705,0
0,0,0,19996,17299,22724,24009,29789,0
0,0,0,56581,21295,29216,0,17873,0
0,0,0,49296,7308,30731,38185,0,0
0,0,0,9892,35237,52228,6523,0,0
0,0,0,40427,22432,55136,5463,0,0
0,0,0,61892,718,61264,0,0,0
0,50613,30039,53124,38162,13856,2005,0,0
0,25906,58231,44385,39166,0,31666,0,0
0,2843,52003,11020,42526,44148,0,0,0
0,23737,21262,42506,65466,46554,0,53620,1
0,44406,47378,46234,42929,22311,0,41705,0
0,45385,3607,9965,47397,23649,64207,29789,0
0,0,0,43564,22630,12887,52828,17873,0
0,0,0,52085,26807,39531,7057,5957,0
0,0,0,39075,30554,52194,43289,0,0
0,0,0,44905,54834,45935,54357,0,0
0,0,0,22423,6033,28838,34615,0,0
0,0,0,50673,10280,37173,0,0,0
0,0,0,29554,1335,19900,35999,0,0
0,0,0,16253,22173,47905,2128,0,0
0,0,0,46816,64102,9688,37688,0,0
0,0,0,63534,34567,31777,0,53620,0
0,0,0,14084,2560,20940,56346,29789,0
0,0,0,19142,17448,28828,25115,17873,0
0,0,0,57137,35654,42574,0,5957,0
0,0,0,50252,25670,12383,31574,0,0
0,0,0,40104,18017,50680,14343,0,0
0,0,0,4733,12166,30163,0,0,0
0,0,0,38300,43497,18143,0,0,0
0,0,0,18145,57045,46878,0,0,0
0,0,33151,23429,21260,42514,43703,0,0
0,0,29520,55910,51615,16572,45999,0,0
0,0,0,63217,5285,6738,0,53620,0
0,0,0,33447,18366,23256,62705,41705,0
0,0,0,15060,63247,18618,60234,29789,0
0,0,0,53532,45378,41065,0,17873,0
0,0,0,32682,40225,19016,8181,5957,0
0,0,0,4717,52326,26600,0,0,0
0,0,0,60276,30854,42797,0,0,0
0,0,0,19642,21191,64565,64294,0,0
0,0,0,35507,20005,19094,0,0,0
0,0,0,33754,11923,26930,0,0,0
0,0,0,48744,40415,46513,20236,0,0
0,0,0,17655,63482,45919,21839,0,0
0,0,0,4543,22921,25679,53957,53620,0
0,0,0,4558,48213,4803,26404,41705,0
0,0,0,24908,50188,33770,36552,17873,0
0,0,0,16897,48747,10558,0,5957,0
0,0,0,63247,4157,26717,0,0,0
0,0,0,13721,10100,43141,0,0,0
0,0,0,21449,40748,39232,22075,0,0
0,0,0,1363,53666,18361,0,0,0
0,0,0,6126,7413,50190,7661,0,0
0,0,0,60824,57879,44204,5293,0,0
0,0,0,18969,15874,1153,0,0,0
0,0,0,44416,15912,44085,41117,53620,0
0,0,0,22058,41722,7405,0,41705,0
0,0,0,16281,8472,40135,0,29789,0
0,0,0,56344,52082,45238,53218,17873,0
0,0,0,45127,26981,39988,42956,5957,0
0,0,0,15910,13325,21914,0,0,0
0,0,0,22208,16990,55258,34004,0,0
0,0,0,34401,11658,8328,7118,0,0
0,0,0,60485,4316,6758,25075,0,0
0,0,55850,47829,49174,4746,2067,0,0
0,0,31190,5153,63174,56311,0,53620,0
0,0,0,23446,18693,48546,0,41705,0
0,0,0,31186,14369,8687,0,29789,0
0,0,0,65271,34626,48627,0,17873,0
0,0,0,1141,14601,64838,0,5957,0
0,0,0,51022,34400,39005,0,0,0
0,0,0,17756,54723,64471,43591,0,0
0,0,0,9914,26755,14257,21814,0,0
0,0,0,35834,26699,9270,0,0,0
0,0,0,11717,35319,49548,17332,0,0
0,0,8127,24374,52405,9610,0,0,0
0,0,0,60831,60911,19491,0,0,0
0,0,0,13465,6694,56782,19294,53620,0
0,0,0,32216,18673,10170,0,41705,0
0,0,0,786,20680,57913,0,29789,0
0,0,0,12668,33589,35886,0,17873,0
0,0,0,53857,47272,33292,17067,5957,0
0,0,0,10557,17332,12002,0,0,0
0,0,0,18213,45187,16034,0,0,0
0,0,0,59817,59710,55805,5354,0,0
0,0,0,36465,64772,43414,25084,0,0
0,7082,13166,46651,59016,8046,3156,0,0
0,0,0,55438,10615,34292,0,0,0
0,0,0,24432,55776,54768,20882,0,0
0,0,0,25340,50520,23019,49724,53620,0
0,0,0,62955,55152,26740,0,41705,0
0,0,0,36699,24303,38838,35091,29789,0
0,0,0,18856,51404,4754,0,17873,0
0,0,0,36395,53941,39930,0,5957,0
0,0,0,29574,21180,12802,0,0,0
0,0,0,64470,51682,48166,0,0,0
0,0,0,58891,44064,60407,0,0,0
0,0,0,126,57220,36344,4859,0,0
0,0,0,31500,11996,33076,0,0,0
0,0,0,57250,47754,34227,44724,0,0
0,0,0,33821,62069,25132,0,53620,0
0,0,0,11899,35203,13403,35463,41705,0
0,0,0,17970,59863,53977,43209,29789,0
0,0,0,15581,64374,50823,2887,17873,0
0,0,0,16856,39556,11857,7145,5957,0
0,0,0,32630,27425,49774,40179,0,0
0,0,0,60405,2584,21125,6525,0,0
0,0,0,24538,37388,59589,0,0,0
0,39156,63786,0,11929,19355,8312,0,0
0,0,0,51066,56705,58182,51757,0,0
0,0,0,7268,29732,60920,50577,0,0
0,0,0,27950,3632,26211,65399,53620,0
0,0,0,34541,12673,16914,0,41705,0
0,0,0,52762,30071,35433,13051,29789,0
0,0,0,54746,12922,35904,14871,17873,0
0,0,0,29313,54277,64612,0,5957,0
0,0,0,24080,32048,52769,0,0,0
0,0,23959,34159,48367,17491,0,0,0
0,22300,7452,29671,16761,46606,58267,0,0
0,0,0,20091,42338,55855,0,0,0
0,0,0,35651,46761,39432,17597,0,0
0,0,0,14059,34469,42191,42103,0,0
0,0,0,25627,62831,15870,42049,0,0
0,0,0,5000,9151,11078,19874,53620,0
0,0,0,53627,8448,50055,26159,41705,0
0,0,0,54576,2632,38542,0,29789,0
0,0,0,55313,16457,14351,0,17873,0
0,0,0,41544,36505,28405,39163,5957,0
0,0,0,25223,27277,37000,0,0,0
0,0,0,35155,22639,64606,0,0,0
0,0,0,56064,23886,25680,36464,0,0
0,19344,9658,45363,56859,5653,20240,0,0
0,62495,59600,402,8079,3912,0,0,0
0,45819,3548,64965,46183,25950,61489,0,0
0,0,0,33789,51317,47314,59038,0,0
0,0,0,6386,55133,10273,34767,53620,0
0,0,0,4723,47869,60652,5719,41705,0
0,0,0,52526,3001,48530,0,29789,0
0,0,0,6018,16302,3937,26730,17873,0
0,0,0,25242,61328,24692,52519,0,0
0,0,0,63255,28247,48341,0,0,0
0,0,0,36103,44167,8750,0,0,0
0,4747,31434,35799,36664,30846,24248,0,0
0,30051,26486,48063,51175,7934,28082,0,0
0,0,5797,23009,4445,22223,0,0,0
0,0,0,23235,10585,38612,4023,0,0
0,0,0,63334,14894,62442,53137,53620,0
0,0,0,47652,42982,42705,10720,29789,0
0,0,0,24105,13988,53823,20791,17873,0
0,0,0,44966,61808,36255,24159,5957,0
0,0,0,36306,40182,10389,0,0,0
0,0,0,39775,18251,61153,830,0,0
0,0,0,61029,39971,12159,0,0,0
0,0,0,16440,16091,7869,53867,0,0
0,2850,18463,2730,10538,17751,16626,0,0
0,21778,9028,17622,41440,61892,0,0,0
0,49998,47579,23272,1680,28057,5175,0,0
0,0,0,49751,62171,12659,63785,53620,0
0,0,42275,19352,58484,57265,0,41705,0
0,17598,2160,12935,16812,45770,35288,29789,0
0,30299,52592,59908,65468,38167,4274,17873,0
0,0,0,46853,40330,21724,0,5957,0
0,0,0,43123,38928,27555,17388,0,0
0,0,0,54439,47671,3843,0,0,0
0,0,0,29082,55607,27612,0,0,0
0,0,43888,59709,8561,12609,22424,0,0
0,0,0,13881,25725,58792,0,0,0
0,1175,52863,26483,13182,18529,31449,0,0
0,0,23662,33442,4209,41228,37516,0,0
0,57540,9798,13462,5504,28526,50829,53620,0
0,0,46236,48997,6951,31183,0,41705,0
0,0,31637,12212,18984,51928,0,29789,0
0,0,0,36291,34972,58873,0,17873,0
0,0,0,65086,59081,10664,55390,5957,0
0,0,0,3357,39651,4952,8493,0,0
0,0,0,9708,54604,16767,61394,0,0
0,0,0,18255,50350,13304,19412,0,0
0,0,0,50317,64566,1352,0,0,0
0,25200,4748,62408,13454,64094,0,0,0
0,62317,48493,44687,3326,47059,11255,0,0
0,55176,59662,19684,17760,28056,14575,0,0
0,55146,22029,14996,41315,28188,57757,53620,0
0,0,0,44891,50231,47012,13174,29789,0
0,0,0,30751,13331,7219,43037,17873,0
0,0,0,9018,9319,23487,35488,5957,0
0,0,0,53963,34557,18729,0,0,0
0,0,0,20219,17618,57569,0,0,0
0,0,0,42298,52315,23633,42592,0,0
0,0,0,15449,47206,24784,38119,0,0
0,0,0,53803,16595,50398,0,0,0
0,0,0,62525,36088,34644,10889,0,0
0,0,0,1713,6006,35678,1444,0,0
0,0,0,18846,27043,16094,0,53620,0
0,0,0,12603,8320,59643,0,41705,0
0,0,0,38228,56082,44671,0,29789,0
0,0,0,10378,65020,19712,0,17873,0
0,0,0,44899,49143,45781,0,5957,0
0,0,0,50434,41163,16240,64343,0,0
0,0,0,58650,40990,39456,0,0,0
0,0,0,26548,29426,51380,50398,0,0
0,0,0,32233,45996,49528,48607,0,0
0,0,0,41698,44955,29455,0,0,0
0,0,0,43638,13292,46484,37262,0,0
0,0,0,29485,53390,30411,0,0,0
0,0,0,9649,37721,5219,0,53620,0
0,0,0,14802,7607,16315,10174,41705,0
0,0,0,22552,33731,57812,0,29789,0
0,0,0,55671,34185,4424,51548,17873,0
0,0,0,58120,49324,54777,7079,5957,0
0,0,0,20706,52368,18191,23424,0,0
0,0,0,29814,35973,33130,26554,0,0
0,0,0,56107,2333,1071,0,0,0
0,0,0,42097,3170,60842,0,0,0
0,53463,48926,44445,3728,5440,57392,0,0
0,51099,722,35242,47978,842,59871,0,0
0,0,65237,26318,34294,37227,0,0,0
0,0,24973,22961,36429,36579,56935,53620,0
0,49058,26661,33307,60240,30892,0,41705,0
0,0,37730,37197,31580,54079,0,29789,0
0,0,35778,11251,15768,60157,0,5957,0
0,0,65112,31087,35311,51388,0,0,0
0,0,54384,18931,45089,1657,10074,0,0
0,0,29834,30229,9605,40164,0,0,0
0,0,14656,12474,31664,49803,0,0,0
0,6051,7705,26149,22509,49116,0,0,0
0,41373,50761,59323,18460,8034,0,0,0
0,39822,14593,37908,7243,25996,38929,0,0
0,0,31707,22736,35098,56114,14028,41705,0
0,0,63847,6029,64487,40684,8065,29789,0
0,0,0,43330,56067,35385,50116,17873,0
0,0,0,14535,11803,42628,50650,5957,0
0,0,0,5580,31764,11187,32415,0,0
0,0,0,61273,6146,8493,0,0,0
0,0,0,51125,60997,56439,0,0,0
0,0,0,2521,52387,64453,62420,0,0
0,0,0,31200,34343,40763,0,0,0
0,0,0,35454,44099,30915,35500,0,0
0,0,0,4194,38470,3229,0,53620,0
0,0,0,4673,43737,64684,0,17873,0
0,0,0,49539,12809,58984,18772,5957,0
0,0,0,37779,177,59173,32038,0,0
0,58125,7976,28492,57349,35473,23822,0,0
0,33129,16047,41352,14819,15017,55299,0,0
0,48281,16770,59601,45600,7183,0,0,0
0,20756,39135,64744,29604,39544,0,53620,0
0,0,13594,40357,33633,63164,42041,41705,0
0,0,0,14466,51303,52948,22094,29789,0
0,0,0,13031,15506,18391,47395,17873,0
0,0,0,26385,28270,23974,39490,5957,0
0,0,0,5221,53509,46103,0,0,0
0,0,0,9999,32862,7402,0,0,0
0,0,0,7597,32515,58474,0,0,0
0,0,0,59645,57122,8059,40288,0,0
0,0,0,18186,43347,3203,61198,0,0
0,0,0,25544,20540,1044,6295,0,0
