kde_prob_mean,kde_prob_night_mean,dist_to_centroid_mean,step_median,mean_speed,accelerate,turning_angle_max,turning_angle_median,is_night,is_outside
56598,41848,16539,5917,10498,19943,12570,12570,65535,0
58435,50375,16658,2375,4270,7479,38222,38222,0,0
39568,21227,19139,3388,6045,2114,44884,44884,0,0
53243,35033,17786,1804,3226,3366,65367,65367,0,0
57440,44486,17091,974,1740,1772,538,538,0,0
47109,50235,14604,4794,8584,8184,32526,32526,0,0
40635,52228,13190,1589,2848,6865,27511,27511,65535,0
42311,39496,16207,6246,11036,9661,45952,45952,65535,0
30354,39121,17516,3273,5923,6180,7105,7105,65535,0
14615,20365,18833,2183,3869,2431,40392,40392,65535,0
54040,50123,14985,4216,7600,4493,46991,46991,65535,0
47845,61483,14885,11151,19852,14566,23338,23338,65535,0
53556,62341,15962,1180,2119,21259,24040,24040,65535,0
58378,44218,16926,2455,4360,2658,26483,26483,0,0
35497,19847,19293,3670,6593,2679,4381,4381,0,0
41348,22694,18853,705,1263,6375,63799,63799,0,0
45687,65535,17271,7596,13534,14601,6730,6730,0,0
45416,65535,17356,144,259,15868,0,0,0,0
45691,65535,17200,232,412,181,0,0,65535,0
17827,23323,9914,12870,23199,27429,28027,28027,65535,1
18088,18095,10212,3663,6533,19849,3736,3736,65535,0
1550,4518,14216,4943,8822,2728,15379,15379,65535,1
3940,12055,14922,5763,10345,1826,42173,42173,65535,1
23348,20407,9108,6497,11612,1512,42704,42704,65535,0
61909,35177,23500,21796,38654,32025,42620,42620,65535,0
65535,31055,24810,1620,2898,42722,18712,18712,0,0
64766,22750,25786,1094,1949,1128,14865,14865,0,0
54588,24540,27335,2281,4107,2594,20674,20674,0,0
46937,19273,27914,683,1223,3446,23077,23077,0,0
48877,22960,27771,417,745,570,48864,48864,0,0
43799,57058,26765,3994,7136,7624,696,696,65535,0
24144,33280,29382,3131,5597,1837,46366,46366,65535,0
17189,36559,29979,3331,5980,459,38004,38004,65535,0
40281,64321,25433,4967,8808,3349,38669,38669,65535,0
40222,64322,25428,12,22,10505,0,0,65535,0
45366,61164,21700,5017,8998,10751,35388,35388,65535,0
63626,47237,23971,2835,5051,4696,40078,40078,65535,0
46485,18659,27942,4410,7937,3467,5912,5912,0,0
51786,17642,27487,712,1253,7850,45496,45496,0,0
53661,18264,27335,169,308,1147,0,0,0,0
58158,47799,25660,3288,2926,1556,23813,23813,0,0
34854,60912,23043,4391,7884,5944,4772,4772,65535,0
10651,28882,25852,6590,11782,4653,21195,21195,65535,0
9777,26740,23308,2778,4966,8136,45388,45388,65535,0
9393,25908,23379,212,380,5497,0,0,65535,0
10661,28706,23345,514,916,638,59318,59318,65535,0
10113,27674,23659,510,911,7,51697,51697,65535,0
18357,43469,24116,2398,4305,4069,46626,46626,65535,0
32696,56779,27504,5115,9121,5736,10257,10257,0,0
37083,58943,27230,771,686,5012,26707,26707,0,0
37223,59574,27128,155,140,327,0,0,0,0
28918,53557,27526,1413,2525,2848,22781,22781,65535,0
35644,62130,26119,1560,2801,331,43484,43484,65535,0
41018,61961,20902,6591,11783,10723,5897,5897,65535,0
41172,62507,19844,1346,2405,11189,1482,1482,65535,0
43156,62463,20151,365,651,2090,45340,45340,65535,0
53901,56178,23231,3386,6072,6492,11063,11063,65535,0
47578,60474,25449,3114,5555,616,12721,12721,65535,0
47000,57386,26272,935,1649,4601,19303,19303,0,0
47861,54426,26460,426,771,1060,16859,16859,0,0
52070,52598,26019,674,1204,516,27271,27271,0,0
52673,51028,26117,204,366,1002,0,0,0,0
28617,51648,28221,3837,6850,7728,41805,41805,0,0
24438,46886,28516,674,1207,6742,4211,4211,65535,0
25428,31939,29279,4205,7545,7596,52191,52191,65535,0
46003,27777,27889,2280,2036,3285,21175,21175,65535,0
45850,27252,27911,55,99,2312,0,0,65535,0
54783,36620,26954,1157,2058,2327,51074,51074,65535,0
58794,49460,22316,5414,9747,9244,16316,16316,65535,0
61811,30042,26610,4781,8485,1496,61705,61705,0,0
58367,29715,26934,403,725,9316,6722,6722,0,0
57577,23622,27087,696,1242,615,38428,38428,0,0
46998,19518,27911,903,1589,408,29604,29604,0,0
65535,33849,25385,2759,4996,4120,64134,64134,0,0
45109,42221,20654,6161,5529,319,10119,10119,65535,0
35987,30241,21702,1457,2605,3490,37603,37603,65535,0
57061,49111,21928,3272,5845,3865,46161,46161,65535,0
12937,31068,20973,8582,15353,11359,9271,9271,65535,0
22097,47130,21421,1641,2920,14779,58622,58622,65535,0
22944,48464,21617,219,392,3019,0,0,65535,0
65535,36236,25636,7578,13559,15732,18377,18377,0,0
48601,20419,27798,2402,4262,11015,13522,13522,0,0
61140,32816,23649,4978,8879,5498,53591,53591,0,0
51967,56494,20508,3544,6404,2986,14707,14707,0,0
48724,61305,19815,925,1645,5653,6868,6868,0,0
36154,61422,18735,1999,3553,2264,5817,5817,65535,0
33145,63108,16251,2854,5172,1960,26668,26668,65535,0
42557,65222,15264,2617,4675,593,15333,15333,65535,0
55886,52904,15226,4418,7875,3808,4402,4402,65535,0
55790,53598,15169,160,285,9010,0,0,65535,0
53048,47882,15543,1500,2707,2920,62157,62157,65535,0
45551,45088,15184,3069,5462,3274,11135,11135,65535,0
55265,45676,15970,3556,6334,1037,63387,63387,0,0
54323,40327,16620,723,1284,5987,29756,29756,0,0
56230,46458,15937,842,1509,270,59583,59583,0,0
50647,52844,14669,1422,2573,1287,14991,14991,0,0
48398,53399,14343,399,712,2221,4588,4588,0,0
45409,52825,13971,802,1429,852,11449,11449,65535,0
40330,48305,12099,7073,12657,13418,329,329,65535,0
11620,27819,8235,6000,10764,2267,19081,19081,65535,0
37694,47445,12266,5665,10093,798,62472,62472,65535,0
46524,53307,13534,1386,2482,9099,12269,12269,65535,0
47081,53444,13466,155,278,2631,0,0,65535,0
40653,50160,16438,3253,5815,6609,44813,44813,65535,0
44953,41285,15959,3767,6615,939,39349,39349,0,0
42439,43360,16349,1576,2853,4549,61451,61451,0,0
42487,43582,16348,57,103,3308,0,0,0,0
43600,44969,16254,207,364,307,0,0,0,0
54239,52987,14862,1525,2773,2924,20521,20521,0,0
43022,51178,13078,2538,4512,2065,11649,11649,65535,0
13688,24466,19425,6941,12395,9400,51229,51229,65535,0
8421,21660,21117,3305,5948,7747,22600,22600,65535,0
3839,11610,22525,1580,2800,3725,24052,24052,65535,1
23853,41789,17275,6085,10978,9853,63983,63983,65535,0
46287,53177,13507,5175,9245,2068,19929,19929,65535,0
46063,50508,12463,2214,3922,6297,4422,4422,65535,0
54770,54419,14498,2329,4180,309,49532,49532,0,0
40385,42725,16545,2263,4069,132,9407,9407,0,0
41445,43360,16449,109,194,4619,0,0,0,0
45498,43677,16024,905,1621,1706,15053,15053,0,0
47774,45860,15816,310,554,1272,37570,37570,0,0
50608,47833,15499,347,621,80,16080,16080,65535,0
43803,35113,17203,7035,12515,14129,33948,33948,65535,0
29022,23186,18919,1961,3533,10809,29987,29987,65535,0
14043,10174,20870,2146,3840,367,8682,8682,65535,0
31173,16324,19822,2876,5139,1551,40051,40051,65535,0
33180,17614,19614,300,536,5485,40325,40325,65535,0
53295,32969,17736,2379,4208,4338,25524,25524,65535,0
59547,47490,16315,1629,2941,1529,5559,5559,0,0
54933,42356,17484,1635,2897,51,44016,44016,0,0
55822,40812,17403,409,735,2595,51123,51123,0,0
58793,51253,16502,1093,1950,1449,37635,37635,0,0
51975,62004,15396,1779,3195,1493,6785,6785,0,0
46507,65535,17032,3080,5491,2734,26063,26063,65535,0
23817,51831,14170,3723,6702,1455,36254,36254,65535,0
20386,32897,11956,5058,8997,2726,6002,6002,65535,0
10764,22812,13293,1682,2984,7125,28203,28203,65535,0
52817,48518,17619,11800,21201,21857,41830,41830,65535,0
54710,50267,17298,373,667,24515,40491,40491,65535,0
54020,50945,17379,210,376,348,0,0,65535,0
56145,59150,15953,1561,2783,2866,43461,43461,0,0
57562,56813,16039,399,717,2478,35846,35846,0,0
52610,60948,15276,972,1708,1164,48907,48907,0,0
52980,59429,15053,553,994,857,34633,34633,0,0
59020,48580,16029,2062,3741,3329,19291,19291,0,0
54033,57202,14923,1514,2696,1243,58108,58108,65535,0
19850,34656,10382,4972,8855,7324,15495,15495,65535,0
24628,28517,5299,5558,9928,1280,2733,2733,65535,0
17444,18420,4746,7451,13276,3984,14706,14706,65535,0
4415,9889,9684,6490,11697,1901,409,409,65535,1
8166,18117,9447,7709,13783,2491,33264,33264,65535,0
18915,22379,11438,4104,7277,7703,1118,1118,65535,0
36067,29481,12200,4209,7579,363,13854,13854,0,0
33650,34102,14321,2671,4777,3346,13402,13402,0,0
32259,34954,14359,584,1046,4462,21600,21600,0,0
34263,34376,14010,597,1062,19,52718,52718,0,0
35616,32709,15013,2040,3631,3053,24732,24732,0,0
33722,34092,14301,1787,3181,534,63022,63022,65535,0
31464,39552,11851,3841,6924,4505,9710,9710,65535,0
28565,38454,12650,1574,2832,4917,25177,25177,65535,0
13837,29790,7117,15945,28462,30551,35359,35359,65535,1
23217,37025,11053,4696,8425,24004,11211,11211,65535,0
43674,51766,13327,2545,4519,4631,1739,1739,65535,0
46288,52854,13251,454,811,4427,32789,32789,65535,0
47333,49059,14205,5910,10616,11761,3061,3061,0,0
49074,49367,13861,890,1594,10790,63588,63588,0,0
49043,49516,13782,95,169,1695,0,0,0,0
49482,49082,13966,207,367,235,0,0,0,0
47786,49976,13145,962,1741,1660,53013,53013,0,0
42971,51092,13024,4662,8306,7812,20819,20819,65535,0
18449,37691,18718,6920,12415,4922,18344,18344,65535,0
10126,25311,20754,2481,4379,9473,17939,17939,65535,0
2676,8699,23016,2675,4773,470,383,383,65535,1
20028,29766,18522,5764,10434,6842,47540,47540,65535,0
42692,35029,17208,9150,16117,6684,11644,11644,65535,0
48679,31111,17741,1649,2994,15907,4972,4972,65535,0
50257,32993,18122,2550,4490,1760,6241,6241,0,0
26710,14608,20125,3466,6276,2159,48003,48003,0,0
47947,65535,17123,8140,14517,9816,62326,62326,0,0
48827,65535,17364,287,516,16830,45920,45920,0,0
43204,65535,15847,1661,1481,575,58482,58482,65535,0
20394,41318,13073,4912,8742,8628,15014,15014,65535,0
9535,20839,13418,4072,7286,1740,10183,10183,65535,0
22019,25913,9500,4606,8266,1176,31134,31134,65535,0
36191,28892,7990,2245,4011,5077,23368,23368,65535,0
25261,22550,8209,3112,5589,1892,48052,48052,65535,0
29184,26097,7941,1865,3333,2692,65345,65345,65535,0
30421,26328,5159,3295,5829,2948,24971,24971,0,0
38896,28349,6771,1773,3195,3170,52360,52360,0,0
44008,29681,7270,1004,1799,1671,19897,19897,0,0
45275,31262,8484,1400,2485,814,12403,12403,0,0
33498,27041,5563,3393,6107,4353,65089,65089,0,0
29296,24786,6137,1903,3395,3232,27887,27887,65535,0
13383,13999,7198,5801,10373,8333,14334,14334,65535,0
2757,8733,13921,7791,13927,4243,10618,10618,65535,1
3050,9371,13242,742,1326,15031,61372,61372,65535,1
3162,9794,13904,1144,2025,827,47299,47299,65535,1
3453,10645,14971,3064,5529,4222,8721,8721,65535,1
24050,18364,8357,11848,21161,18643,54782,54782,65535,0
22441,19938,9346,1901,3387,21145,15263,15263,0,0
27148,20076,7575,1987,3571,220,51354,51354,0,0
21804,19753,9487,2129,1268,916,64796,64796,0,0
17760,15643,8742,3092,5528,5085,45047,45047,65535,0
3948,11825,14448,11324,20245,17569,5327,5327,65535,1
5353,13925,8779,6215,11112,10903,50564,50564,65535,1
18435,15995,6980,6910,12353,1482,21516,21516,65535,0
22224,20156,5268,2648,4734,9095,21887,21887,65535,0
27780,22438,6874,2229,1981,1634,29936,29936,65535,0
23145,19792,9198,2917,5276,3980,24348,24348,0,0
23710,19197,8989,607,1082,4987,32306,32306,0,0
23663,18126,8315,1204,2162,1295,7319,7319,0,0
23950,18132,8037,312,555,1912,15468,15468,0,0
4447,9881,9877,5267,9369,10470,30694,30694,0,1
2170,6937,13397,4109,7346,2415,28452,28452,65535,1
1238,3956,13865,3139,5659,2031,25059,25059,65535,1
11531,13137,10749,3758,6729,1280,30461,30461,65535,0
11389,12975,9812,1741,3108,4316,28736,28736,65535,0
18268,15941,6959,3121,5584,2958,22010,22010,65535,0
20402,16727,7040,421,750,5749,35147,35147,65535,0
23059,18164,6570,864,1538,937,19289,19289,65535,0
21954,19718,9458,3575,6452,5922,32738,32738,0,0
21585,19430,9540,184,329,7307,0,0,0,0
27109,20197,7047,2728,4792,5236,42537,42537,0,0
26577,20228,6644,440,800,4843,1339,1339,0,0
24749,18739,8315,1980,3532,3255,56093,56093,0,0
19311,16610,9266,1287,2316,1462,6564,6564,65535,0
439,2570,14787,6921,12374,12008,1452,1452,65535,1
0,520,15613,2800,4984,8784,35756,35756,65535,1
4193,12403,13763,12367,22109,20444,62728,62728,65535,1
33535,29803,14992,12534,22505,475,11365,11365,65535,0
27448,37105,13033,8868,15681,8058,21237,21237,65535,0
26896,22393,14949,5999,10751,5900,2379,2379,65535,0
26861,23756,15430,894,1606,10973,41671,41671,0,0
25308,25418,16211,1310,1161,263,651,651,0,0
25046,26000,16408,465,844,385,5625,5625,0,0
24562,26054,16724,360,639,243,16460,16460,0,0
24606,25851,16622,198,358,339,0,0,65535,0
3498,5045,18650,5404,9644,11065,18583,18583,65535,1
12510,12412,16283,2584,4633,5998,44240,44240,65535,0
12954,29390,7943,15589,27796,27580,10594,10594,65535,1
51476,62703,15471,15038,26750,1243,1251,1251,65535,0
56768,54231,22979,9649,17317,11305,3141,3141,65535,0
50063,58618,25013,3120,5552,13978,7840,7840,65535,0
50778,57632,19896,7062,12590,8379,62151,62151,0,0
54663,54051,21408,1799,3239,11241,58735,58735,0,0
53203,57183,21901,1255,2211,1209,15761,15761,0,0
54543,55577,21705,597,1081,1366,63721,63721,0,0
51869,58234,21667,612,1084,4,56495,56495,0,0
28460,54614,18930,3679,6678,6781,19674,19674,65535,0
19175,36340,12849,6954,12458,6915,8927,8927,65535,0
6831,10801,10414,14192,25152,15023,9752,9752,65535,0
19750,33745,10238,17346,31267,7361,56030,56030,65535,0
20316,33884,10504,641,1146,35979,38353,38353,65535,0
35399,54986,13752,3798,6775,6705,13635,13635,65535,0
43343,54229,13607,3730,6624,179,42956,42956,65535,0
54522,61009,15788,4007,7193,681,52790,52790,0,0
56915,57453,15597,964,1723,6530,55438,55438,0,0
54124,44039,16122,3069,2743,609,6051,6051,0,0
57701,54852,15488,2336,4149,1667,63666,63666,0,0
51207,61241,15139,1666,3000,1381,895,895,65535,0
23947,41468,11492,4308,7704,5617,36147,36147,65535,0
49266,34226,18206,7347,13070,6374,57850,57850,65535,0
51357,54546,17761,2444,4377,10396,37010,37010,65535,0
42660,29507,22557,5334,9582,6244,31051,31051,65535,0
45799,45064,20193,2587,4626,5918,60637,60637,65535,0
45096,42239,20647,496,883,4446,64111,64111,65535,0
49688,58339,18474,2390,2141,753,63242,63242,0,0
49784,60169,18418,272,488,1979,25373,25373,0,0
49389,63154,18251,471,839,418,3952,3952,0,0
39038,65137,15263,3264,2920,1243,24142,24142,65535,0
41829,52663,13380,6906,12376,11316,22942,22942,65535,0
36441,27691,6006,11257,19964,8986,40395,40395,65535,0
22506,35217,11917,6454,11631,10029,39160,39160,65535,0
22178,30030,10706,2196,3889,9156,47686,47686,65535,0
28172,23691,6290,5321,9567,6816,14031,14031,65535,0
41322,29600,8079,5881,10480,1087,43780,43780,65535,0
44967,29912,7510,991,885,5725,64594,64594,0,0
45554,30073,7754,313,562,387,34158,34158,0,0
43948,29809,7341,610,1079,610,61932,61932,0,0
45823,30062,7552,775,1393,377,54120,54120,0,0
42266,29340,7211,1300,2337,1134,14820,14820,65535,0
14719,28231,2902,7337,13095,12821,37204,37204,65535,0
15929,26893,3032,1447,2580,12518,63513,63513,65535,0
11871,28249,8759,7846,14054,13724,51077,51077,65535,0
17991,28811,5183,5911,10577,4154,60272,60272,65535,0
19828,32170,9878,5929,10616,47,25006,25006,65535,0
20900,30548,9332,607,1082,11355,53988,53988,65535,0
43803,32075,8883,5113,9116,9567,21453,21453,0,0
37443,34752,9946,1248,2229,8215,20913,20913,0,0
23934,31726,10807,2135,3830,1917,17562,17562,0,0
25165,32989,10895,362,648,3805,48992,48992,0,0
27072,33841,10777,280,496,179,16109,16109,0,0
19024,25664,10138,2459,4429,4731,47687,47687,65535,0
4258,8344,11941,9337,16774,14809,154,154,65535,1
3058,8942,12492,3159,5649,13286,10698,10698,65535,1
5600,14457,9024,7118,12610,8234,23120,23120,65535,1
8262,18176,9198,3296,5876,8017,3532,3532,65535,0
29402,25125,5823,13409,24153,21983,47345,47345,65535,0
44408,29760,7149,3758,6691,20762,13106,13106,65535,0
44444,30683,8586,1578,2834,4626,22113,22113,0,0
41624,32615,9070,1603,2866,37,25357,25357,0,0
42389,32747,9164,436,776,2484,52422,52422,0,0
44596,30481,7903,1401,2517,2089,41675,41675,0,0
41783,29386,7360,787,1410,1325,10213,10213,0,0
28485,24854,5592,2793,4983,4257,1572,1572,65535,0
2520,7416,12859,11312,20252,18254,17788,17788,65535,1
0,0,16143,4873,8658,13756,26861,26861,65535,1
1001,4095,14544,3918,7023,1957,58004,58004,65535,1
6005,10797,8204,7146,12788,6889,21374,21374,65535,1
13656,17450,4173,4953,8868,4686,13816,13816,65535,0
23276,24033,4357,3116,5564,3939,12861,12861,65535,0
43517,30706,8757,5937,10613,6027,5102,5102,0,0
39536,34024,9728,1570,2812,9328,27170,27170,0,0
45849,30248,7687,2244,3959,1352,51575,51575,0,0
25919,28992,5786,4106,7433,4198,14246,14246,0,0
23020,28774,5714,568,1018,7677,1775,1775,0,0
28765,29569,6675,1359,2411,1652,50539,50539,65535,0
13372,28140,3295,7650,13688,13474,62724,62724,65535,0
13322,28048,3372,114,205,16207,0,0,65535,0
12921,29468,6193,5976,10684,12513,19242,19242,65535,0
35568,36016,12671,7884,13931,3830,1871,1871,65535,0
30214,28729,12068,6972,6261,4599,46439,46439,65535,0
26835,22510,15047,3580,6413,182,19100,19100,0,0
28367,23415,14655,490,873,6589,63044,63044,0,0
26963,22072,14598,615,1099,270,41120,41120,0,0
26533,21801,14687,117,208,1060,0,0,0,0
29637,24688,14311,1293,2321,2534,52870,52870,0,0
29736,24123,13870,680,1215,1321,42780,42780,65535,0
20694,21970,19321,6379,11452,12271,57935,57935,65535,0
34083,27930,18892,3412,6084,6391,31013,31013,65535,0
28629,35048,11869,7716,13727,9080,33277,33277,65535,0
24399,29178,15751,14770,26553,15397,25086,25086,65535,0
34762,28292,11128,5882,10493,19130,57609,57609,65535,0
59191,47538,16626,22804,40791,36191,32675,32675,65535,0
58915,53802,16024,747,1320,46540,43566,43566,0,0
56443,49500,17065,1279,2320,1211,44617,44617,0,0
58692,50525,16587,697,1243,1283,60312,60312,0,0
54322,57633,15008,1734,3097,2212,13250,13250,0,0
56850,57969,16085,1488,2667,515,53529,53529,0,0
34638,63498,15211,3734,6668,4771,26971,26971,65535,0
16941,28236,11724,8056,14413,9254,11895,11895,65535,0
3683,8757,13716,8442,15061,771,3831,3831,65535,1
2325,6566,12936,5504,9798,6255,18589,18589,65535,1
2501,7852,13285,2010,3618,7427,1828,1828,65535,1
15189,14602,8942,5718,10171,7784,47931,47931,65535,0
20867,17038,8774,1240,2207,9467,12998,12998,65535,0
20284,18655,9784,2015,3601,1663,12143,12143,0,0
19239,17499,9833,693,412,1265,50737,50737,0,0
22406,17584,8452,1731,3103,3222,25306,25306,0,0
3243,9304,15602,14272,25877,27575,21405,21405,65535,1
1926,6608,15738,7271,12998,15375,48725,48725,65535,1
2239,6898,13158,4511,8036,5903,21261,21261,65535,1
2714,6878,12663,1473,2622,6438,2817,2817,65535,1
6784,10677,10609,2244,4038,1702,26220,26220,65535,0
7020,10854,10464,173,311,4467,0,0,65535,0
23996,20075,8990,4966,2218,569,30302,30302,0,0
20885,16953,8603,2225,3940,2036,57085,57085,0,0
24012,18160,7220,1548,2796,1380,35398,35398,0,0
3710,10127,10395,7010,12451,11451,41252,41252,65535,1
3183,8430,16500,7796,13946,1787,1166,1166,65535,1
3142,6234,17953,1612,2895,13249,12699,12699,65535,1
3265,5668,18649,3590,6423,4216,33884,33884,65535,1
6817,9769,21616,4703,8365,2307,7935,7935,65535,0
7308,15084,20685,1545,2762,6691,32808,32808,65535,0
42536,40649,19492,10451,18669,18974,6914,6914,65535,0
42978,39180,18039,1588,2852,18962,36208,36208,0,0
42868,38361,18027,547,980,2237,30876,30876,0,0
42813,39573,18149,749,1338,428,62445,62445,0,0
42066,39871,18179,316,561,921,2076,2076,0,0
42586,41027,20450,3033,2721,1294,44129,44129,65535,0
31738,51411,23920,4252,7633,5888,1269,1269,65535,0
36525,44588,25986,3267,5836,2143,26936,26936,65535,0
36329,44160,25859,200,357,6524,0,0,65535,0
33002,35701,26134,2213,3943,4267,17762,17762,65535,0
19797,23583,25056,3344,5974,2422,12238,12238,65535,0
19829,23531,25115,64,116,7018,0,0,65535,0
20921,24258,25243,355,635,620,24505,24505,0,0
21336,25081,24892,445,796,193,30097,30097,0,0
22765,25566,25678,898,1585,929,47911,47911,0,0
22026,24934,25582,230,416,1414,0,0,0,0
17916,21672,25580,1221,2171,2083,9324,9324,0,0
12397,17343,26468,1590,2855,821,12720,12720,65535,0
8211,21042,25886,4256,7571,5603,18698,18698,65535,0
26966,29664,21436,5308,9569,2405,23454,23454,65535,0
27254,37215,13713,8434,14999,6448,9482,9482,65535,0
25969,35774,14230,589,1054,16667,59665,59665,65535,0
31644,39462,12773,1746,3102,2429,51346,51346,65535,0
35939,34845,13035,2181,3944,1017,24395,24395,65535,0
33446,35237,13983,1062,1891,2441,33425,33425,0,0
36085,34614,13003,1115,1991,119,64338,64338,0,0
35943,32037,14741,2681,4762,3287,41556,41556,0,0
32615,34032,14677,1778,3202,1876,49846,49846,0,0
34251,33164,14836,893,1596,1916,61718,61718,0,0
43407,39667,18439,4901,8798,8634,13048,13048,65535,0
32489,49409,22871,5899,10544,2083,2626,2626,65535,0
28422,47458,22905,1043,1858,10335,21198,21198,65535,0
27936,34761,19531,3709,6578,5589,36196,36196,65535,0
27741,34535,19455,84,150,7648,0,0,65535,0
42868,39466,18114,4101,7376,8678,26783,26783,65535,0
38385,36031,16457,2060,3707,4409,17271,17271,65535,0
35246,33451,13920,3497,6216,2978,1441,1441,0,0
34411,33586,14264,376,673,6617,48851,48851,0,0
35582,35906,12777,1906,3380,3205,53188,53188,0,0
34944,32424,11468,1552,2803,696,20204,20204,0,0
35898,32505,14985,4169,7416,5481,47027,47027,0,0
30130,39221,13046,5226,9436,2435,51803,51803,65535,0
24674,34544,14313,1613,2876,7808,26128,26128,65535,0
22773,27596,16084,2512,4495,1934,4760,4760,65535,0
34868,34049,13888,6295,11171,7911,58037,58037,65535,0
34579,32201,11349,2773,5012,7433,28836,28836,65535,0
20855,25765,8868,2903,5172,191,7297,7297,65535,0
25734,19678,8396,16065,14361,5485,2646,2646,0,0
21519,19296,9553,1306,2338,14374,6371,6371,0,0
24525,20059,8854,777,1388,1134,56795,56795,0,0
23829,19510,9010,383,674,839,46202,46202,0,0
22486,17699,8572,1441,2591,2301,18604,18604,0,0
20873,16903,8500,477,859,2082,1602,1602,65535,0
2508,7646,13015,6258,11169,12288,18095,18095,65535,1
23115,20514,5378,9708,17458,7552,61578,61578,65535,0
55147,31706,23248,23190,41567,28858,20433,20433,65535,0
41269,58974,26888,8018,14284,32455,29427,29427,65535,0
41926,59457,26762,138,243,16543,0,0,65535,0
57041,25093,27131,4523,8196,9622,32052,32052,65535,0
39487,10415,28193,1745,3131,6070,11283,11283,0,0
50192,21487,27682,1376,2455,804,59048,59048,0,0
43996,11439,27826,1398,2493,45,59147,59147,0,0
61987,19863,25948,2082,3730,1480,32035,32035,0,0
48680,15321,25195,1843,3251,564,18772,18772,0,0
65535,27694,24930,1788,3248,3,52537,52537,65535,0
11926,31595,23668,11735,20892,20976,4281,4281,65535,1
17980,40133,20645,4410,7786,15453,48968,48968,65535,0
29636,55999,20001,2793,5056,3300,9709,9709,65535,0
29613,55983,20016,23,41,5992,0,0,65535,0
51614,58346,21110,3421,6095,7203,42069,42069,65535,0
56309,24680,24219,4279,3815,1358,9104,9104,0,0
50892,13176,25984,1929,3446,440,13754,13754,0,0
55320,23857,24258,1893,3382,76,64506,64506,0,0
59056,46871,22362,2621,4710,1593,15400,15400,0,0
32425,57657,27146,8630,7747,1820,29043,29043,65535,0
6666,19054,26144,7778,13801,7172,21701,21701,65535,0
3394,9653,29947,4158,7458,7597,31703,31703,65535,1
6636,18235,28231,2798,5024,2918,49795,49795,65535,0
8290,23325,25417,3277,5806,926,25084,25084,65535,0
29626,58004,24250,5833,10493,5631,33713,33713,65535,0
65535,28203,26053,7481,13195,3182,5134,5134,65535,0
47729,49788,19708,7498,13449,304,33816,33816,0,0
55305,54664,21797,3628,6526,8316,55131,55131,0,0
55931,53819,21869,131,232,7469,0,0,0,0
52569,57691,21797,809,1441,1438,54335,54335,0,0
52259,57661,21142,945,1696,305,45774,45774,0,0
38287,61786,19638,2300,4150,2958,30634,30634,65535,0
18546,40842,19503,3281,5881,2072,13320,13320,65535,0
41498,60391,14493,9135,16332,12476,49036,49036,65535,0
53974,58255,15027,2004,3553,15129,13755,13755,65535,0
50941,55778,14472,1419,2537,1213,17323,17323,65535,0
51018,55756,14482,12,22,2980,0,0,65535,0
37977,23583,18800,5169,4630,2756,1504,1504,0,0
58435,53022,16433,4755,8539,4687,54504,54504,0,0
59245,50744,16399,464,833,9245,53904,53904,0,0
50441,34760,17274,3117,5539,5585,6174,6174,0,0
45224,52757,13944,3693,6599,1265,37586,37586,0,0
38583,45095,16744,8778,15840,11135,30685,30685,65535,0
5216,10824,18189,11010,19683,4589,15442,15442,65535,1
6998,11589,19340,5289,9435,12208,6561,6561,65535,0
34560,34533,15597,4592,8090,1582,31682,31682,65535,0
42230,33454,13600,2269,4109,4813,5631,5631,65535,0
42250,33178,13440,200,357,4461,0,0,65535,0
41833,31631,12736,798,1436,1297,16307,16307,65535,0
40880,30818,12756,583,1041,471,27254,27254,0,0
41262,31116,12805,107,192,1018,0,0,0,0
41998,32546,13089,938,1672,1760,4683,4683,0,0
37659,30392,11770,1567,2796,1341,32543,32543,0,0
36444,29984,11463,336,601,2624,8617,8617,0,0
39288,32368,13546,2275,4071,4148,65360,65360,65535,0
22918,24391,16946,9557,17057,15477,30429,30429,65535,0
25306,26376,16251,1235,2211,17751,28036,28036,65535,0
28774,38465,13336,5952,10623,10026,1605,1605,65535,0
35291,36326,12814,2401,4285,7553,1650,1650,65535,0
35269,36188,12928,138,247,4838,0,0,65535,0
35905,35399,12515,492,879,753,47959,47959,65535,0
27453,37028,10988,4498,8042,8552,30498,30498,0,0
28685,38072,11804,973,1740,7522,46090,46090,0,0
28123,38051,11227,631,1128,730,55716,55716,0,0
28100,38284,11139,218,390,882,0,0,0,0
28604,38629,12905,2038,3652,3903,34897,34897,0,0
35338,33273,13937,4418,7913,5097,24256,24256,65535,0
35582,28764,13483,1971,3525,5240,14915,14915,65535,0
34279,32618,11287,3305,5908,2845,43004,43004,65535,0
6094,16304,4045,9171,16341,12413,23910,23910,65535,1
27782,23031,6380,8964,16042,357,912,912,65535,0
50097,61154,18052,16205,28990,15469,14698,14698,65535,0
50303,39279,21882,4196,7464,25571,8986,8986,65535,0
60006,25551,26861,6128,10906,4092,9677,9677,0,0
65535,28701,26011,961,1717,10964,62024,62024,0,0
65535,27380,25618,673,1199,616,12517,12517,0,0
57205,43299,22278,3774,6766,6663,13463,13463,0,0
50759,30284,23082,1521,2746,4847,39126,39126,0,0
32137,59126,22792,8192,14633,14179,56402,56402,65535,0
8476,23698,25874,7273,13040,1908,4779,4779,65535,0
8632,24227,25155,787,1403,13850,44000,44000,65535,0
