timestamp,step_mean,step_std,step_max,step_median,dist_to_centroid_mean,speed_roll_var_4h_mean,speed_roll_var_8h_mean,accel_roll_var_4h_mean,accel_roll_var_8h_mean,kde_prob_mean,kde_prob_min,kde_prob_max,kde_prob_std,kde_prob_day_mean,kde_prob_night_mean,kde_prob_adaptive_mean,kde_low_prob_ratio,kde_very_low_prob_count,turning_angle_mean,turning_angle_std,turning_angle_max,turning_angle_median,sharp_turns_ratio,moderate_turns_ratio,turning_entropy,mean_speed,accelerate,is_outside,hour,is_night
2621262792,93681863,0,93681863,93681863,1785693643,16999117,11313831,5141736,8958091,1919580509,1919580509,1919580509,0,1457009893,2291671234,2291671234,0,0,212691578,0,212691578,212691578,0,0,1832353954,167620678,176669662,0,3514064150,4294967295
2621567767,267589425,0,267589425,267589425,1653287365,53837610,67657370,4982489,21391429,2794703505,2794703505,2794703505,0,2229072534,3182140632,3182140632,0,0,3802951880,0,3802951880,3802951880,4294967295,0,2264492843,478785534,371782120,0,3904515723,4294967295
2621872743,437225730,0,437225730,437225730,1670886125,42431405,135604140,5560053,17520159,2495265017,2495265017,2495265017,0,1783650183,3136805573,3136805573,0,0,589009162,0,589009162,589009162,0,0,2909466648,780355509,359418788,0,4294967295,4294967295
2622177718,318552388,0,318552388,318552388,1927231084,25823111,82755726,38649747,41067514,1972204393,1972204393,1972204393,0,1349908725,2564906729,2564906729,0,0,2661182636,0,2661182636,2661182636,4294967295,0,3122301564,570844085,250709179,0,0,4294967295
2622482693,137456351,0,137456351,137456351,1944159949,41902433,50696348,15868235,70384139,1736864516,1736864516,1736864516,0,1136104203,2334282850,2334282850,0,0,2639686680,0,2639686680,2639686680,4294967295,0,3311129686,245330531,387955356,0,390451572,4294967295
2622787669,364928114,0,364928114,364928114,1769915403,45962863,52062770,62705931,71556945,2622088140,2622088140,2622088140,0,1992891532,3126545402,3126545402,0,0,3673436467,0,3673436467,3673436467,4294967295,0,3698710180,653039979,487202051,0,780903145,4294967295
2623092644,14794000,0,14794000,14794000,1769166308,122400815,81736453,111016426,87794992,2620560894,2620560894,2620560894,0,1998962859,3114375646,1998962859,0,0,559919295,0,559919295,559919295,0,0,3897462552,26294784,743876581,0,1171354717,4294967295
2623397619,27834260,0,27834260,27834260,1791934574,17916599,87197238,51810238,90658076,2547065061,2547065061,2547065061,0,1936886165,3035636175,1936886165,0,0,1572691406,0,1572691406,1572691406,0,4294967295,4096214923,49969273,28381142,0,1561806289,0
2623702595,23118323,0,23118323,23118323,1807128162,33820,90114904,7203408,83431762,2504858196,2504858196,2504858196,0,1890322488,3006036062,1890322488,0,0,1696579286,0,1696579286,1696579286,0,4294967295,4294967295,41520390,10132819,0,1952257861,0
2624007570,33052067,0,33052067,33052067,1837361091,87700,9050473,67687,50981069,2404156111,2404156111,2404156111,0,1799463292,2906453475,1799463292,0,0,1077394190,0,1077394190,1077394190,0,4294967295,3907386801,58917430,20708393,0,2342709434,0
2624312545,28879882,0,28879882,28879882,1863626825,937883,610757,365483,5882531,2310947620,2310947620,2310947620,0,1717766557,2810845045,1717766557,0,0,125333417,0,125333417,125333417,0,0,3519806307,51608888,8721389,0,2733161006,0
2624617520,109570837,0,109570837,109570837,1907010739,6915275,5618615,2635851,2625034,2082812692,2082812692,2082812692,0,1555245824,2523264180,1555245824,0,0,1421248721,0,1421248721,1421248721,0,4294967295,3519806307,196104613,172692593,0,3123612578,0
2624922496,88901517,0,88901517,88901517,1960849648,5748345,10653739,4157464,3895887,1924882002,1924882002,1924882002,0,1395621170,2391601933,2391601933,0,0,2690017012,0,2690017012,2690017012,4294967295,0,3519806307,158582462,44695067,0,3514064150,4294967295
2625227471,284334951,0,284334951,284334951,2128359195,37470909,38288674,17036970,14712271,1062355354,1062355354,1062355354,0,722507332,1388261984,1388261984,0,0,2404250777,0,2404250777,2404250777,4294967295,0,3519806307,510379276,421677641,0,3904515723,4294967295
2625532446,140422097,0,140422097,140422097,2227036905,19901042,29613680,38739932,29070564,821310626,821310626,821310626,0,523825730,1122991310,1122991310,4294967295,0,2109156152,0,2109156152,2109156152,0,4294967295,3907386801,251006606,309599176,0,4294967295,4294967295
2625837422,398267055,0,398267055,398267055,1920279171,124246890,96822481,69769142,60049687,2101375465,2101375465,2101375465,0,1518744570,2617817593,2617817593,0,0,2646240456,0,2646240456,2646240456,4294967295,0,4294967295,710921083,548213818,0,0,4294967295
2626142397,795250098,0,795250098,795250098,1249660114,200385656,266813418,55705198,102484963,3187965471,3187965471,3187965471,0,2793581259,3270983976,3270983976,0,0,1285865318,0,1285865318,1285865318,0,4294967295,4096214923,1424092404,852813752,0,390451572,4294967295
2626447372,330300884,0,330300884,330300884,1231341180,233554238,249277570,286517970,261686649,2866147571,2866147571,2866147571,0,2513287938,2938335227,2938335227,0,0,1218640524,0,1218640524,1218640524,0,4294967295,3897462552,588537995,994180845,0,780903145,4294967295
2626752348,224121919,0,224121919,224121919,1354048117,71584266,231187742,62411089,282597619,2410663869,2410663869,2410663869,0,2091433448,2503499420,2091433448,0,0,699920151,0,699920151,699920151,0,0,3897462552,402073022,223379724,0,1171354717,4294967295
2627057323,57608337,0,57608337,57608337,1357402098,39194029,341475709,7276012,221744067,2335581701,2335581701,2335581701,0,2046331138,2396853860,2046331138,0,0,897281631,0,897281631,897281631,0,4294967295,3897462552,102719005,356431799,0,1561806289,0
2627362298,58139602,0,58139602,58139602,1406444048,4360733,114184625,11235542,71400888,2161641061,2161641061,2161641061,0,1871435137,2250541962,1871435137,0,0,1472596522,0,1472596522,1472596522,0,4294967295,3708634430,104243889,1825750,0,1952257861,0
2627667274,0,0,0,0,0,332079,32781401,1574389,21742738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108219019,0,0,0,2342709434,0
2627972249,58907037,0,58907037,58907037,1455042618,333878,3435073,106680,12377880,1972351474,1972351474,1972351474,0,1684384004,2086628358,1684384004,0,0,88440453,0,88440453,88440453,0,0,2264492843,52648606,30793254,0,2733161006,0
2628277224,58123955,0,58123955,58123955,1505851513,2939890,1644068,1330851,2516214,1778193005,1778193005,1778193005,0,1489855249,1922313924,1489855249,0,0,182493342,0,182493342,182493342,0,0,1382246909,103466392,60406791,0,3123612578,0
2628582200,149063061,0,149063061,149063061,1633171964,10016218,10475135,2072376,4369215,1265003384,1265003384,1265003384,0,998859301,1454848236,1454848236,0,0,119935013,0,119935013,119935013,0,0,932139865,266674657,194975365,0,3514064150,4294967295
2628887175,132421101,0,132421101,132421101,1709485824,1302794,12254694,4649623,4737625,880895973,880895973,880895973,0,676231833,1040759581,1040759581,0,0,770119541,0,770119541,770119541,0,4294967295,1382246909,234813415,37727175,0,3904515723,4294967295
2629192150,112875327,0,112875327,112875327,1812053177,2671398,7229107,2148142,5154737,594940998,594940998,594940998,0,423644691,750230955,750230955,4294967295,0,1008586044,0,1008586044,1008586044,0,4294967295,2264492843,203319258,37882215,4294967295,4294967295,4294967295
2629497125,250533806,0,250533806,250533806,1611595654,18918222,12429929,9153829,9772334,1342855624,1342855624,1342855624,0,1073930526,1524925754,1524925754,0,0,3803197620,0,3803197620,3803197620,4294967295,0,3108219019,447895136,291977588,0,0,4294967295
2629802101,199382578,0,199382578,199382578,1604800031,7635528,13530788,15201571,12880061,1585312387,1585312387,1585312387,0,1206806145,1887580157,1887580157,0,0,1275056262,0,1275056262,1275056262,0,4294967295,3907386801,354969809,110475047,0,390451572,4294967295
2630107076,85602037,0,85602037,85602037,1533614606,15714114,18150295,5486200,20328084,1808049990,1808049990,1808049990,0,1455120539,2040089856,2040089856,0,0,2741344175,0,2741344175,2741344175,4294967295,0,3907386801,152401173,240825405,0,780903145,4294967295
2630412051,127214428,0,127214428,127214428,1431156539,2756501,19819462,8425947,20549079,2082910470,2082910470,2082910470,0,1787052092,2191786488,1787052092,0,0,48658506,0,48658506,48658506,0,0,3519806307,229887804,93504439,0,1171354717,4294967295
2630717027,32821173,0,32821173,32821173,1459923979,8773416,17935804,6273151,8951054,1977443721,1977443721,1977443721,0,1679925360,2104618516,1679925360,0,0,3190639230,0,3190639230,3190639230,4294967295,0,3519806307,58684638,204412765,0,1561806289,0
2631022002,61191546,0,61191546,61191546,1418418167,1381732,6619342,5264420,9367235,2162574812,2162574812,2162574812,0,1852544551,2279702152,1852544551,0,0,3703897029,0,3703897029,3703897029,4294967295,0,3519806307,109198833,60195760,0,1952257861,0
2631326977,39025793,0,39025793,39025793,1454047558,421876,5589672,1198075,5570872,2045832496,2045832496,2045832496,0,1727640984,2192263924,1727640984,0,0,3364462957,0,3364462957,3364462957,4294967295,0,3519806307,69720462,47097042,0,2342709434,0
2631631953,0,0,0,0,0,298060,805870,245211,4058944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3519806307,0,0,0,2733161006,0
2631936928,134244233,0,134244233,134244233,1469197801,1802227,1441149,654166,1396376,2119828153,2119828153,2119828153,0,1723430533,2366995832,1723430533,0,0,2131641980,0,2131641980,2131641980,0,4294967295,3519806307,119998454,30011232,0,3123612578,0
2632241903,151308177,0,151308177,151308177,1599498490,7467214,8119421,2520824,3788385,1698515171,1698515171,1698515171,0,1259313565,2070542866,2070542866,0,0,1436753800,0,1436753800,1436753800,0,4294967295,3519806307,270954793,180514328,0,3514064150,4294967295
2632546879,78438354,0,78438354,78438354,1548674351,104470343,65040069,45974066,34996744,1922065994,1922065994,1922065994,0,1464117134,2287168008,2287168008,0,0,2796276945,0,2796276945,2796276945,4294967295,0,3519806307,139415949,156121923,0,3904515723,4294967295
2632851854,950227901,0,950227901,950227901,732009768,873696736,672119404,326856788,315220605,2769537089,2769537089,2769537089,0,2396843100,2884692813,2884692813,0,0,768889080,0,768889080,768889080,0,4294967295,3321053936,1701618572,1868089534,0,4294967295,4294967295
2633156829,1015685057,0,1015685057,1015685057,360517234,174143683,927709589,327517511,350969919,2201223213,2201223213,2201223213,0,1451843376,2941197820,2941197820,0,0,1214022259,0,1214022259,1214022259,0,4294967295,3509882058,1821623515,143722441,0,0,4294967295
2633461804,497018619,0,497018619,497018619,796236987,265747874,636163956,231808496,596357715,2219259585,2219259585,2219259585,0,1659291426,2685474497,2685474497,0,0,1716860236,0,1716860236,1716860236,0,4294967295,4096214923,889416342,1113963019,0,390451572,4294967295
2633766780,812660466,0,812660466,812660466,880598675,114011276,237656071,224164496,605951825,2650756386,2650756386,2650756386,0,2434460516,2560049542,2560049542,0,0,2366932195,0,2366932195,2366932195,4294967295,0,4294967295,1437076608,646707515,0,780903145,4294967295
2634071755,68393261,0,68393261,68393261,931913092,532405203,536852870,352522052,403723021,2600115009,2600115009,2600115009,0,2400524985,2493148989,2400524985,0,0,526098286,0,526098286,526098286,0,0,3907386801,123039959,1578578681,0,1171354717,4294967295
2634376730,215248925,0,215248925,215248925,1101232456,72125317,399354697,271680981,346727201,2395932427,2395932427,2395932427,0,2222731878,2282032306,2222731878,0,0,2917865,0,2917865,2917865,0,0,3519806307,385028027,312938323,0,1561806289,0
2634681706,32635992,0,32635992,32635992,1082291848,34053444,402283237,54927126,297131702,2392645294,2392645294,2392645294,0,2220859669,2277216796,2220859669,0,0,3766522426,0,3766522426,3766522426,4294967295,0,3519806307,58345428,389997568,0,1952257861,0
2634986681,18308828,0,18308828,18308828,1065568631,6276200,65202521,12562575,218908182,2432259342,2432259342,2432259342,0,2257435014,2315198088,2257435014,0,0,1149355477,0,1149355477,1149355477,0,4294967295,3519806307,32868804,30541552,0,2342709434,0
2635291656,14613696,0,14613696,14613696,1077784587,100422,29147446,2024525,40320183,2413651357,2413651357,2413651357,0,2240131331,2297533172,2240131331,0,0,3797624791,0,3797624791,3797624791,4294967295,0,3519806307,25895646,8251294,0,2733161006,0
2635596632,33252601,0,33252601,33252601,1098619782,559376,3662745,270317,14825921,2410766093,2410766093,2410766093,0,2236350572,2296364927,2236350572,0,0,564175064,0,564175064,564175064,0,0,3708634430,60149522,41375398,0,3123612578,0
2635901607,52043831,0,52043831,52043831,1146200493,2596476,2612216,404029,3099672,2284724358,2284724358,2284724358,0,2117076503,2179668942,2179668942,0,0,1156198606,0,1156198606,1156198606,0,4294967295,3897462552,92630359,38604434,0,3514064150,4294967295
2636206582,149137743,0,149137743,149137743,1010187603,225864322,140063619,68967365,61550437,2584279990,2584279990,2584279990,0,2392302855,2468811172,2468811172,0,0,4145129522,0,4145129522,4145129522,4294967295,0,4096214923,267738557,209920918,0,3904515723,4294967295
2636511558,1236000340,0,1236000340,1236000340,1419267227,1184569923,1029349124,438756634,456138231,3019750169,3019750169,3019750169,0,2413941906,3430700848,3430700848,0,0,2083255996,0,2083255996,2083255996,0,4294967295,4096214923,2194739588,2284926531,0,4294967295,4294967295
2636816533,254041644,0,254041644,254041644,1513170030,1015286816,949716026,1514452999,1117779560,2347969524,2347969524,2347969524,0,1711398934,2904365124,2904365124,0,0,606670139,0,606670139,606670139,0,0,4096214923,456384858,2085405920,0,0,4294967295
2637121508,22800101,0,22800101,22800101,1527620224,278234614,959693773,340046808,1246299308,2289084009,2289084009,2289084009,0,1659729142,2844044924,2844044924,0,0,372131163,0,372131163,372131163,0,0,4294967295,40704649,495555701,0,390451572,4294967295
2637426484,49012285,0,49012285,49012285,1482944658,28940997,990700119,102025606,1167836897,2324444557,2324444557,2324444557,0,1701473932,2864931251,2864931251,0,0,3313146458,0,3313146458,3313146458,4294967295,0,4294967295,86826454,54560620,0,780903145,4294967295
2637731459,392510468,0,392510468,392510468,1535397333,122730756,199245433,59864380,575292490,3094921552,3094921552,3094921552,0,2482344650,3504208313,2482344650,0,0,2064316508,0,2064316508,2064316508,0,4294967295,4294967295,707612570,747329588,0,1171354717,4294967295
2638036434,112645031,0,112645031,112645031,1432397032,85857828,89174295,144766365,205850162,3183355176,3183355176,3183355176,0,2623568462,3503750632,2623568462,0,0,2465453876,0,2465453876,2465453876,4294967295,0,4294967295,202197053,605811122,0,1561806289,0
2638341409,49824035,0,49824035,49824035,1403940389,23285046,86315828,29816186,121429649,3167090184,3167090184,3167090184,0,2607968267,3488990054,2607968267,0,0,1257484556,0,1257484556,1257484556,0,4294967295,4294967295,89061210,135044158,0,1952257861,0
2638646385,22967516,0,22967516,22967516,1407361002,1962944,90667759,5178203,110966744,3140008607,3140008607,3140008607,0,2569107377,3482852749,2569107377,0,0,1111721359,0,1111721359,1111721359,0,4294967295,4294967295,40997847,57291086,0,2342709434,0
2638951360,74281614,0,74281614,74281614,1454808296,3591856,16770240,3006977,39735330,3165135066,3165135066,3165135066,0,2588573518,3512285168,2588573518,0,0,3035307770,0,3035307770,3035307770,4294967295,0,4294967295,132576979,109146345,0,2733161006,0
2639256335,114765552,0,114765552,114765552,1409888764,3568087,6494057,325140,11806744,3194069777,3194069777,3194069777,0,2683396643,3442568999,2683396643,0,0,1720594286,0,1720594286,1720594286,0,4294967295,4294967295,205116661,86574686,0,3123612578,0
2639561311,149436916,0,149436916,149436916,1435800193,24355847,27558191,5547403,7839482,2981468595,2981468595,2981468595,0,2492176719,3231471214,3231471214,0,0,751063914,0,751063914,751063914,0,4294967295,4096214923,267009491,73847370,0,3514064150,4294967295
2639866286,495872755,0,495872755,495872755,1889222782,124281218,125480640,39744066,38369829,1773190201,1773190201,1773190201,0,1330044432,2139587267,2139587267,0,0,1769188725,0,1769188725,1769188725,0,4294967295,3897462552,883557906,733597498,0,3904515723,4294967295
2640171261,283378191,0,283378191,283378191,2130128316,56351046,103609334,114778901,84623530,1094417447,1094417447,1094417447,0,744379037,1430065144,1430065144,0,0,592825435,0,592825435,592825435,0,0,3897462552,506824299,449936530,0,4294967295,4294967295
2640476237,167905568,0,167905568,167905568,1979342358,37736986,88057930,15876855,108494030,1701464698,1701464698,1701464698,0,1246034160,2096269683,2096269683,0,0,3552379910,0,3552379910,3552379910,4294967295,0,3897462552,300843950,246449453,0,0,4294967295
2640781212,28870464,0,28870464,28870464,1957193552,30392591,136493071,1003139,108640502,1809228686,1809228686,1809228686,0,1335402417,2214086557,2214086557,0,0,511171865,0,511171865,511171865,0,0,3897462552,51872919,298718166,0,390451572,4294967295
2641086187,5424870,0,5424870,5424870,1952312119,4719146,80496965,7039176,19571451,1826398046,1826398046,1826398046,0,1350549900,2231556859,2231556859,0,0,1044550085,0,1044550085,1044550085,0,4294967295,3623692339,9577337,49862758,0,780903145,4294967295
2641391163,55591826,0,55591826,55591826,1912081341,8773626,25827868,5858157,21556980,1920920442,1920920442,1920920442,0,1441476927,2316952951,1441476927,0,0,644487617,0,644487617,644487617,0,0,3623692339,99481742,107433396,0,1171354717,4294967295
2641696138,207891569,0,207891569,207891569,1787915380,26505440,26741117,8410563,31333509,2547520766,2547520766,2547520766,0,1947834828,3021008294,1947834828,0,0,2040894274,0,2040894274,2040894274,0,4294967295,3897462552,376048140,334065684,0,1561806289,0
2642001113,42423267,0,42423267,42423267,1823147636,30037138,26417654,38758004,32446832,2444828034,2444828034,2444828034,0,1845407287,2933440709,1845407287,0,0,2462302310,0,2462302310,2462302310,4294967295,0,3897462552,75716565,357942831,0,1952257861,0
2642306088,6007507,0,6007507,6007507,1819393946,7621869,26332984,10233451,33609628,2459220937,2459220937,2459220937,0,1856411834,2950509093,1856411834,0,0,2585284829,0,2585284829,2585284829,4294967295,0,3897462552,10662990,77104861,0,2342709434,0
2642611064,40223534,0,40223534,40223534,1845792846,1093702,26186342,4107351,30395685,2377626522,2377626522,2377626522,0,1769941460,2888211059,1769941460,0,0,2102428022,0,2102428022,2102428022,0,4294967295,3897462552,72251343,73873756,0,2733161006,0
2642916039,32047830,0,32047830,32047830,1854633064,1004598,4410046,775724,14707010,2337758667,2337758667,2337758667,0,1748181213,2828451600,1748181213,0,0,2789068710,0,2789068710,2789068710,4294967295,0,3897462552,57095684,18030401,0,3123612578,0
2643221014,113282888,0,113282888,113282888,1752324777,11621991,10464756,3482647,7520692,2653254873,2653254873,2653254873,0,2045881952,3121778197,3121778197,0,0,2362772700,0,2362772700,2362772700,4294967295,0,4096214923,203370362,175355095,0,3514064150,4294967295
2643525990,214801785,0,214801785,214801785,1641141758,14818786,28324924,1403138,5055930,2863285811,2863285811,2863285811,0,2170570578,3422218157,3422218157,0,0,1490230206,0,1490230206,1490230206,0,4294967295,4294967295,383748250,215187830,0,3904515723,4294967295
2643830965,198682258,0,198682258,198682258,1595882577,5235393,33376081,5238291,6139186,2555203800,2555203800,2555203800,0,1857986725,3167092443,3167092443,0,0,336169243,0,336169243,336169243,0,0,4294967295,355839332,33378264,0,4294967295,4294967295
2644135940,372473049,0,372473049,372473049,1909263158,31311155,44085085,11884138,9012677,1543532387,1543532387,1543532387,0,1036631536,2035832979,2035832979,0,0,1804791005,0,1804791005,1804791005,0,4294967295,4294967295,666263782,370794394,0,0,4294967295
2644440916,321358871,0,321358871,321358871,1625707419,13365050,28063009,24116759,20429100,2366186429,2366186429,2366186429,0,1688986847,2977969234,2977969234,0,0,4129576327,0,4129576327,4129576327,4294967295,0,4294967295,573716757,110330501,0,390451572,4294967295
2644745891,135112422,0,135112422,135112422,1571828213,48094590,43870443,13546924,42743548,2087177233,2087177233,2087177233,0,1500453894,2611619059,2611619059,0,0,1887582496,0,1887582496,1887582496,0,4294967295,3907386801,241347903,396455507,0,780903145,4294967295
2645050866,61422330,0,61422330,61422330,1547441894,29526384,73572659,23206321,50442925,1942465565,1942465565,1942465565,0,1406456691,2416186752,1406456691,0,0,66995237,0,66995237,66995237,0,0,3519806307,109808585,157033201,0,1171354717,4294967295
2645355842,439502803,0,439502803,439502803,1939170560,133809668,84968824,90940818,104766837,1176126404,1176126404,1176126404,0,912723793,1375467086,912723793,0,0,2383024769,0,2383024769,2383024769,4294967295,0,3519806307,786491614,808618396,0,1561806289,0
2645660817,43943247,0,43943247,43943247,1974089251,142987409,90436352,202485989,163520236,1077936154,1077936154,1077936154,0,852987500,1237076401,852987500,0,0,439912440,0,439912440,439912440,0,0,3321053936,78451163,844094748,0,1952257861,0
2645965792,157853536,0,157853536,157853536,2082224761,23281828,90564362,92614305,159825395,771654298,771654298,771654298,0,669145823,801832768,669145823,4294967295,0,321187937,0,321187937,321187937,0,0,3122301564,282951431,244780799,0,2342709434,0
2646270768,52222457,0,52222457,52222457,2126914315,10537447,92639071,21077771,153291289,693886325,693886325,693886325,0,595884692,729357243,595884692,4294967295,0,1463705359,0,1463705359,1463705359,0,4294967295,3236111846,92437020,225186503,0,2733161006,0
2646575743,74548472,0,74548472,74548472,2194829232,5063620,15871933,9072492,74999508,565675530,565675530,565675530,0,485807053,594556362,485807053,4294967295,0,363747003,0,363747003,363747003,0,0,3349922127,134545730,50749176,4294967295,3123612578,0
2646880718,203061358,0,203061358,203061358,2363621401,29407978,22750350,7646202,26203719,279284084,279284084,279284084,0,258001746,267571308,267571308,4294967295,4294967295,739298645,0,739298645,739298645,0,4294967295,3236111846,361169627,269163102,4294967295,3514064150,4294967295
2647185693,356250302,0,356250302,356250302,2678007196,33906458,71471478,3785231,26168547,43457291,43457291,43457291,0,43497099,36839117,36839117,4294967295,4294967295,177718393,0,177718393,177718393,0,0,3321053936,640628202,335578509,4294967295,3904515723,4294967295
2647490669,283856966,0,283856966,283856966,2432092406,8257890,56878654,22275353,22944713,177574642,177574642,177574642,0,179759435,147637995,147637995,4294967295,4294967295,3523766454,0,3523766454,3523766454,4294967295,0,3321053936,508599278,157968740,4294967295,4294967295,4294967295
2647795644,228719877,0,228719877,228719877,2225637761,14347131,25239543,3554399,33066559,402608980,402608980,402608980,0,403833731,340070254,340070254,4294967295,4294967295,258043097,0,258043097,258043097,0,0,2909466648,407369361,120397985,4294967295,0,4294967295
2648100619,44244405,0,44244405,44244405,2185451496,43768657,67231362,5919671,39312311,455465134,455465134,455465134,0,455841408,386160267,386160267,4294967295,0,71651147,0,71651147,71651147,0,0,2696631731,78770313,390657707,4294967295,390451572,4294967295
2648405595,21732073,0,21732073,21732073,2181730552,7039735,71469587,10822760,11740189,448895422,448895422,448895422,0,452036399,376626334,376626334,4294967295,0,1724862069,0,1724862069,1724862069,0,4294967295,3108219019,38981741,47658933,4294967295,780903145,4294967295
2648710570,41836178,0,41836178,41836178,2149555244,597817,37185265,3169542,15089369,507337712,507337712,507337712,0,505741980,433022907,505741980,4294967295,0,2680817330,0,2680817330,2680817330,4294967295,0,3108219019,74970196,43065126,0,1171354717,4294967295
2649015545,62910569,0,62910569,62910569,2098753017,829947,4056324,111408,17911159,601707609,601707609,601707609,0,590309793,527170956,590309793,4294967295,0,128592504,0,128592504,128592504,0,0,2696631731,111925124,43903812,0,1561806289,0
2649320521,78633071,0,78633071,78633071,2075714656,498990,2086084,199290,3192421,578165774,578165774,578165774,0,580472602,487572975,580472602,4294967295,0,2366412386,0,2366412386,2366412386,4294967295,0,2696631731,141244303,35167653,0,1952257861,0
2649625496,42869530,0,42869530,42869530,2066664448,1161181,1093003,1085259,1297040,555366177,555366177,555366177,0,563286199,460183540,563286199,4294967295,0,92237903,0,92237903,92237903,0,0,2696631731,76683172,77116687,0,2342709434,0
2649930471,69614876,0,69614876,69614876,2125928389,8174397,4111882,4472857,3498801,498188498,498188498,498188498,0,504750795,413581407,504750795,4294967295,0,2969267956,0,2969267956,2969267956,4294967295,0,2696631731,123698981,55787110,0,2733161006,0
2650235447,261355868,0,261355868,261355868,1934708555,39250980,31634886,14301066,17599253,561727735,561727735,561727735,0,577672507,454101697,577672507,4294967295,0,3965248365,0,3965248365,3965248365,4294967295,0,3108219019,470773220,417472394,0,3123612578,0
2650540422,112690810,0,112690810,112690810,1947994492,20401355,30964385,41361708,32223029,423932877,423932877,423932877,0,440804448,335785010,335785010,4294967295,4294967295,1359505927,0,1359505927,1359505927,0,4294967295,3519806307,201548470,321537680,0,3514064150,4294967295
2650845397,175825375,0,175825375,175825375,2108609959,5910345,20578136,17585153,31991646,292078160,292078160,292078160,0,303322456,231890095,231890095,4294967295,4294967295,1850265056,0,1850265056,1850265056,0,4294967295,3907386801,312123274,131077052,4294967295,3904515723,4294967295
2651150372,209655731,0,209655731,209655731,2283988668,7413690,13502828,2670464,31116094,201027703,201027703,201027703,0,210076250,157728483,157728483,4294967295,4294967295,669792342,0,669792342,669792342,0,0,4096214923,376645732,77403947,4294967295,4294967295,4294967295
2651455348,350602434,0,350602434,350602434,2392637410,21148815,32050206,3855889,24193270,211072695,211072695,211072695,0,213994568,175023772,175023772,4294967295,4294967295,1223613575,0,1223613575,1223613575,0,4294967295,3897462552,626707111,298484789,4294967295,0,4294967295
2651760323,0,0,0,0,0,23022763,23206861,9858960,9766508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3708634430,0,0,0,390451572,4294967295
2652065298,200019891,0,200019891,200019891,2258081552,23755015,35640664,9952293,22104387,414197738,414197738,414197738,0,390559880,385486209,385486209,4294967295,4294967295,1716996888,0,1716996888,1716996888,0,4294967295,3519806307,177499838,266193496,4294967295,780903145,4294967295
2652370274,153149911,0,153149911,153149911,2137198866,3880661,39867768,11622043,21994736,651568794,651568794,651568794,0,578523897,657717275,578523897,4294967295,0,351412207,0,351412207,351412207,0,0,3321053936,277027777,120220206,0,1171354717,4294967295
2652675249,157462471,0,157462471,157462471,2039562084,546382,12342563,2127702,11214224,748660966,748660966,748660966,0,705545803,697322781,705545803,4294967295,0,1850804796,0,1850804796,1850804796,0,4294967295,3122301564,282368414,6395256,0,1561806289,0
2652980224,152162040,0,152162040,152162040,1997340101,94132,2434985,296593,9144604,677953998,677953998,677953998,0,675666631,578869117,675666631,4294967295,0,517575735,0,517575735,517575735,0,0,3321053936,270713736,13846185,0,1952257861,0
2653285200,176704756,0,176704756,176704756,2153132192,605126,679456,393359,1822772,439359082,439359082,439359082,0,449581154,358397183,449581154,4294967295,0,2131109269,0,2131109269,2131109269,0,4294967295,3907386801,316477690,54732374,4294967295,2342709434,0
2653590175,149044125,0,149044125,149044125,2102515228,827783,499922,1052903,923257,603498117,603498117,603498117,0,589755958,532045745,589755958,4294967295,0,3068160255,0,3068160255,3068160255,4294967295,0,4294967295,263021718,62993953,0,2733161006,0
2653895150,196685475,0,196685475,196685475,1985381961,27037862,15052175,10694142,8667793,629030090,629030090,629030090,0,636971826,522694551,636971826,4294967295,0,2805858922,0,2805858922,2805858922,4294967295,0,4294967295,357132866,114110206,0,3123612578,0
2654200126,543568202,0,543568202,543568202,2225838534,123734226,107873948,43656937,50218620,91874544,91874544,91874544,0,92092111,77691935,77691935,4294967295,4294967295,1463507776,0,1463507776,1463507776,0,4294967295,4294967295,973529028,737192102,4294967295,3514064150,4294967295
2654505101,233482940,0,233482940,233482940,2027329370,82916455,102507566,152524924,114627683,232757957,232757957,232757957,0,240644252,186331192,186331192,4294967295,4294967295,3472220263,0,3472220263,3472220263,4294967295,0,4294967295,409785658,660707040,4294967295,3904515723,4294967295
2654810076,0,0,0,0,0,135931084,123956246,60628722,124030280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907386801,0,0,0,4294967295,4294967295
2655115051,1666992679,0,1666992679,1666992679,1331601613,167766458,195588717,87278055,165198957,3206664872,3206664872,3206664872,0,2756881012,3366133642,3366133642,0,0,434838760,0,434838760,434838760,0,0,3108219019,1501984856,657142568,0,0,4294967295
2655420027,83548352,0,83548352,83548352,1333234045,617744422,358257366,402313889,328798157,3109844215,3109844215,3109844215,0,2668643174,3271649546,3271649546,0,0,6292520,0,6292520,6292520,0,0,2696631731,148252778,1604070906,0,390451572,4294967295
2655725002,5797324,0,5797324,5797324,1331893300,113655751,543643320,193574181,334873385,3119230797,3119230797,3119230797,0,2678377947,3279120696,3279120696,0,0,4013593572,0,4013593572,4013593572,4294967295,0,2497879360,10426512,165527200,0,780903145,4294967295
